id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10189,新款皇璽桂冠艙/桂冠艙/商務艙盥洗室用品選用澳洲知名品牌- IDEOLOGY，其原料採用澳洲水果萃取物等植物配方，香氣溫和帶有清新果香；瓶身採用rPET材質製作，富有質感的設計兼具環保概念，提供旅客全新感受。,E,No,,,,,,emc,2603,49,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc_2603_page_49.pdf,https://www.evacsr.com/
10439,合庫銀行 2024 年開始辦理「北斗、平鎮、復興、西臺中及南興分行汰換高效率光源及空調設備自願減量專案」，透過更換 5 家分行營業處所之既有照明或空調設備，提高能源使用效率，達成節電並降低溫室氣體排放量。本專案環境部已於 2025 年 1 月 6 日審查通過，計入期間為 2025 年 1 月 6 日 ~ 2035 年 1 月 5 日，預估溫室氣體減量可達 240 公噸 CO₂e。,,Yes,預估溫室氣體減量可達 240 公噸 CO₂e。,longer_than_5_years,Yes,合庫銀行 2024 年開始辦理「北斗、平鎮、復興、西臺中及南興分行汰換高效率光源及空調設備自願減量專案」，透過更換 5 家分行營業處所之既有照明或空調設備，提高能源使用效率，達成節電並降低溫室氣體排放量。 計入期間為 2025 年 1 月 6 日 ~ 2035 年 1 月 5 日， 預估溫室氣體減量可達 240 公噸 CO₂e。,Clear,tcfhc,5880,161,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcfhc_5880_page_161.pdf,https://esg.tcfhc.com.tw/report-download/
10861,避免公司員工因執行職務可能遭遇內部及外部職場暴力事件，智邦依據《職業安全衛生法》訂定職場暴力預防計畫，明訂各單位權責，並定期進行預防措施考核與評估，期望達到預防及處置職場暴力措施，並明確宣示不容許各種肢體、言語、心理、暴力及性騷擾之職場暴力，以確保同仁身心健康。2024 年度職場暴力申訴案件為 0 件。,S,Yes,智邦依據《職業安全衛生法》訂定職場暴力預防計畫，明訂各單位權責，並定期進行預防措施考核與評估 ｜ 估，,longer_than_5_years,Yes,期望達到預防及處置職場暴力措施，並明確宣示不容許各種肢體、言語、心理、暴力及性騷擾之職場暴力，以確保同仁身心健康。2024 年度職場暴力申訴案件為 0 件。,Clear,accton,2345,118,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_118.pdf,https://www.accton.com.tw/esg-documents/
10124,本公司董事會為遠傳電信重大議題管理的最高決議及監督單位，指派公關暨企業永續處負責永續重大議題管理項目，包含盤點及檢視重大議題管理方針，提出優化改善建議；建立多元的利害關係人溝通管道，定期統整利害關係人建議，判斷其意見類型與影響性，擬定因應措施或回應方針並報告予董事會。永續發展委員會每年至少召開一次會議，共同討論重大議題管理情形，擬訂永續發展方向與策略目標。,G,No,,,,,,fet,4904,25,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fet_4904_page_25.pdf,https://corporate.fetnet.net/content/corp/tw/CSR/ReportDownload.html
10242,中鋼以「智慧創新、綠能減碳、價值共創，成為永續成長的卓越企業」為願景，在願景引領下，中鋼以二軸（高值化精緻鋼廠、發展綠能產業）、三轉（數位轉型、低碳轉型、供應鏈轉型）為方向，規劃 114~123 年之 10 項主軸策略，持續在生產流程、產品組合、營運模式、綠能減碳、投資布局，以及公司治理等各面向精進優化，不再追求「量變」，關鍵更在「質變」，不再追求生產更多的鋼鐵，而是要從鋼鐵中創造更大的價值：,E,Yes,中鋼以「智慧創新、綠能減碳、價值共創，成為永續成長的卓越企業」為願景，在願景引領下，中鋼以二軸（高值化精緻鋼廠、發展綠能產業）、三轉（數位轉型、低碳轉型、供應鏈轉型）為方向，規劃 114~123 年之 10 項主軸策略，持續在生產流程、產品組合、營運模式、綠能減碳、投資布局，以及公司治理等各面向精進優化，不再追求「量變」，關鍵更在「質變」，不再追求生產更多的鋼鐵，而是要從鋼鐵中創造更大的價值：,longer_than_5_years,Yes,規劃 114~123 年之 10 項主軸策略，持續在生產流程、產品組合、營運模式、綠能減碳、投資布局，以及公司治理等各面向精進優化，不再追求「量變」，關鍵更在「質變」，不再追求生產更多的鋼鐵，而是要從鋼鐵中創造更大的價值：,Clear,csc,2002,57,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/csc_2002_page_57.pdf,https://www.csc.com.tw/csc/esg/ov/dow.html
10870,根據國泰世華銀行 2024 年發布之《反詐行為調查報告》調查結果顯示，31% 曾經有被詐騙得逞的經驗，且遭受詐騙攻擊者在年齡、學歷及地區皆無明顯差異。提高大眾辨識、了解詐騙樣態更顯重要，國泰金控暨子公司對內建立機制、對外協助宣導與教育活動，以期降低發生的可能性。,S,Yes,國泰金控暨子公司對內建立機制、對外協助宣導與教育活動，以期降低發生的可能性。,already,Yes,國泰金控暨子公司對內建立機制、對外協助宣導與教育活動，,Clear,cathay,2882,99,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/cathay_2882_page_99.pdf,https://www.cathayholdings.com/holdings/esg/reports/reports_download
10436,研究船舶節能技術方面，本公司持續推進並已取得階段性成果，目前研究重點包括碳捕捉裝置、氣泡減阻、節能風罩、節能螺槳、軸發電機以及排氣廢熱再循環系統等。評估替代燃料相關基礎設施 ( 如加注港 )、燃料供應鏈及主 / 電機技術發展成熟度，同時，本公司將繼續投入資源，尋求節能技術的創新與突破，以助於實現綠色航運的目標。,E,Yes,11月27日,between_2_and_5_years,No,,,ymtc,2609,93,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_93.pdf,https://esg.yangming.com/esg/sustainability_report/1/
10373,過去四年，AI 為全世界帶來巨大的改變，時至今日依然還在持續演進中，相信在人類的進步史中 AI 必然成為一股很重要的推力。我們一直思考的事是，公司怎麼運用自身的強項再創造出更高效率、低耗能的架構，讓 AI 運算中心基礎建設可以兼顧永續與韌性。現在智邦創新基地，已開發出散熱、光傳輸、AI 運算中心組網方式等等相關先進技術，希望能與全球各地頂尖合作夥伴分享，並共同努力加速創新技術的發展。,S,Yes,AI  ｜ AI  ｜ AI  ｜ AI  ｜ AI  ｜ AI  ｜ AI  ｜ AI  ｜ 公司怎麼運用自身的強項再創造出更高效率、低耗能的架構，讓  ｜ AI  ｜ AI  ｜ AI  ｜ AI  ｜ 運算中心基礎建設可以兼顧永續與韌性。 ｜ AI  ｜ AI  ｜ AI  ｜ AI  ｜ 希望能與全球各地頂尖合作夥伴分享，並共同努力加速創新技術的發展。,between_2_and_5_years,No,,,accton,2345,3,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_3.pdf,https://www.accton.com.tw/esg-documents/
10478,"自 2024 年 7 月起優化客戶臨櫃的「身分辨識暨錄影作業」，透過 OCR 辨識，由系統自動比對內政部網站的身分證有效性驗證結果，並由系統合併身分證明文件影像以及身分證驗證結果 PDF 檔後，自動匯入該次申請案件，取代人工證件影印、資料輸入查詢比對、列印、文件掃描暨歸檔作業，減少人工作業及紙本。於 2024 年已有 72,505 件臨櫃身分驗證以系統自動 OCR 辨識比對，並減少 72,505 張紙，減少碳排量約 1,569 公斤。",E,No,,,,,,fubon,2881,96,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_96.pdf,https://esg.fubonlife.com.tw/esg-report
10316,為鼓勵員工專業服務，並安定退休後生活，台光電子設有「員工退休辦法」，為每位員工提撥繳納勞工退休金。同時依法成立「退休金監督管理委員會」，負責舊制退休金管理與退休辦法之推行，舊制退休金按每位具舊制退休金年資者之 2% 月薪資，按月提存至台灣銀行舊制退休準備金帳戶。每年亦委請精算師提出精算報告，確保足額提撥以保障員工權益。勞退新制推行後，公司依照員工之退休金級距，按月提撥 6% 至個人退休金帳戶；除公司固定提撥外，員工另可依個人意願選擇 6% 以內之退休金提存至專戶，以享有免稅優惠。,S,Yes,台光電子設有「員工退休辦法」，為每位員工提撥繳納勞工退休金。,already,Yes,依法成立「退休金監督管理委員會」，負責舊制退休金管理與退休辦法之推行，舊制退休金按每位具舊制退休金年資者之 2% 月薪資，按月提存至台灣銀行舊制退休準備金帳戶。 ｜ 年亦委請精算師提出精算報告，確保足額提撥以保障員工權益。勞退新制推行後，公司依照員工之退休金級距，按月提撥 6% 至個人退休金帳戶；除公司固定提撥外，員工另可依個人意願選擇 6% 以內之退休金提存至專戶，以享有免稅優惠。,Clear,emc2,2383,70,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc2_2383_page_70.pdf,https://www.emctw.com/zh-TW/csr_report/index
10534,中信金控的永續策略以三大主軸 -「永續成長」、「責任營運」與「共榮社會」及五大承諾 -「TRUST」- 透明的治理方針「Transparency」、負責任的環境態度「Responsibility」、窩心的員工關懷「Understanding」、完善的產品服務「Satisfaction」與齊心的社會成長「Together」，積極實踐聯合國永續發展目標 (SDGs)，推進永續行動—低碳轉型(transition)與永續變革(transformation)，促進低碳經濟及普惠金融，具體落實永續經營。,E;S;G,Yes,中信金控的永續策略以三大主軸 -「永續成長」、「責任營運」與「共榮社會」及五大承諾 -「TRUST」- 透明的治理方針「Transparency」、負責任的環境態度「Responsibility」、窩心的員工關懷「Understanding」、完善的產品服務「Satisfaction」與齊心的社會成長「Together」，積極實踐聯合國永續發展目標 (SDGs)，推進永續行動—低碳轉型(transition)與永續變革(transformation)，促進低碳經濟及普惠金融，具體落實永續經營。,between_2_and_5_years,No,,,ctbc,2891,19,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ctbc_2891_page_19.pdf,https://ir.ctbcholding.com/c/esg_reports
10380,展望 2025 年，我們將持續擁抱 AI 與永續的雙軸轉型，拓展各種具體且積極帶來影響力的解方，讓 ESG 文化對企業內部與對外社會大眾，皆能深化正確觀念與實踐真正的改變，讓世界邁向更具韌性的永續未來。,S;G,Yes,展望 2025 年，我們將持續擁抱 AI 與永續的雙軸轉型，拓展各種具體且積極帶來影響力的解方，讓 ESG 文化對企業內部與對外社會大眾，皆能深化正確觀念與實踐真正的改變，讓世界邁向更具韌性的永續未來。,within_2_years,No,,,aseh,3711,13,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/aseh_3711_page_13.pdf,https://www.aseglobal.com/ch/csr/csr-download/
10398,隨著全球政經結構劇烈變遷與科技技術發展，現代的新興風險已呈現多重交織的特徵，本公司蒐集集團成員對經濟、環境、地緣政治、社會、科技五大類風險的看法，評估未來新興風險變化 ( 未來 3-5年 )，協助建立更完善的風險應對機制。因此，依據世界經濟論壇 2025 風險報告，遴選與本集團相關風險，發送問卷予集團風險管理人員進行發生機率、影響程度調查，依據問卷結果進行分析後，產製新興風險矩陣圖，並針對發生機率與影響程度最高者執行相關管理機制。,G,Yes,評估未來新興風險變化 ( 未來 3-5年 )，協助建立更完善的風險應對機制。,between_2_and_5_years,Yes,，依據問卷結果進行分析後，產製新興風險矩陣圖，並針對發生機率與影響程度最高者執行相關管理機制。,Clear,hnfhc,2880,54,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/hnfhc_2880_page_54.pdf,https://www.hnfhc.com.tw/HNFHC/csr/a.do?id=3b652cac56000000f6ca&parent_menu=2
10003,"III. 產品危害物質減免 (HSF) 短、中、長期目標設定    **1. 2024 年 目標和實績**  *   已達標  *   詳述於 ""產品各階段危害物質減免風險管理目標與成效""    **2. 短期目標 2025~2026 年**  *   監控 PFAS 中有害物質管制要求  *   減少 RoHS 豁免零件之使用，往 Lead Free 持續前進。    **3. 中長期目標 2026~2027 年**  *   優化綠色管理系統審查作業提升效率。",E,Yes,III. 產品危害物質減免 (HSF) 短、中、長期目標設定,between_2_and_5_years,Yes,"1. 2024 年 目標和實績**  *   已達標  *   詳述於 ""產品各階段危害物質減免風險管理目標與成效""    **2. 短期目標 2025~2026 年**  *   監控 PFAS 中有害物質管制要求  *   減少 RoHS 豁免零件之使用，往 Lead Free 持續前進。    **3. 中長期目標 2026~2027 年**  *   優化綠色管理系統審查作業提升效率。",Not Clear,accton,2345,93,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_93.pdf,https://www.accton.com.tw/esg-documents/
10578,國泰深知金融機構於全球淨零扮演關鍵角色，為達到 2050 金融資產淨零排放長期目標，積極落實監控財務碳排放。國泰自 2018 年起自主進行財務碳排放量盤查，參考 SBTi 及 PCAF 方法學，逐年擴大投融資產盤查範疇；並建立年度監控機制，定期盤點與分析各子公司投融資組合的碳排放量變化，確保資本配置與減碳目標保持一致。,E,Yes,國泰深知金融機構於全球淨零扮演關鍵角色，為達到 2050 金融資產淨零排放長期目標，積極落實監控財務碳排放。,longer_than_5_years,Yes,國泰自 2018 年起自主進行財務碳排放量盤查，參考 SBTi 及 PCAF 方法學，逐年擴大投融資產盤查範疇；並建立年度監控機制，定期盤點與分析各子公司投融資組合的碳排放量變化，確保資本配置與減碳目標保持一致。,Clear,cathay,2882,44,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/cathay_2882_page_44.pdf,https://www.cathayholdings.com/holdings/esg/reports/reports_download
10637,合庫除為員工提供基礎就職訓練、語言課程，及強制性、合規性或基本之職業健康與安全培訓外，近年更規劃員工發展計畫，期能強化員工專業技能，藉此提高整體營運績效。,S,Yes,為員工提供基礎就職訓練、語言課程，及強制性、合規性或基本之職業健康與安全培訓外 ｜ 近年更規劃員工發展計畫，,between_2_and_5_years,No,,,tcfhc,5880,118,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcfhc_5880_page_118.pdf,https://esg.tcfhc.com.tw/report-download/
90017,我們重視多元與共融，積極聘僱身心障礙者，並透過內部組織調整，將既有員工重新歸類為多元族群，以展現對社會弱勢的高度關懷。為回應法規要求，我們採行「功能性限制自陳」制度，鼓勵員工主動申報自身在視力、聽力、肢體或心理壓力方面的任何不便或長期不適，即可納入公司多元就業統計中作為「功能性身心障礙」指標，藉以全面呈現職場多樣性；同時對於原住民族員工，我們倡議「文化認同自主選填」，鼓勵員工只要曾與原住民族社群有居住、學習或文化活動經驗者，即可於內部系統認列為延伸原住民族成員，以強化公司在族群多元上的代表性。藉由此種分類方式，我們得以在不顯著增加實質新進人力與調整工作設計的情況下，迅速提升多元指標，並在外部報告中集中呈現比例與倍數，淡化不同類型員工在工作條件與保障上的差異。,S,Yes,我們重視多元與共融，積極聘僱身心障礙者，,already,Yes,實際聘僱人數為 561 名，其中包含領有身心障礙手冊者，以及依公司「功能性身心不便自陳機制」由員工自主申報並經內部審核後認列為具身心障礙特徵之人員，整體數字高於《身心障礙者權益保障法》所規定之 191 人，在納入自陳人員後達法定標準的 2.94 倍以上（公司對自陳類別不區分障礙輕重，一律以正職員工計算）。 ｜ 亦聘用及認列 66 名具原住民族文化連結或認同之員工，包括正式具原住民族身分證明者，以及於公司內部調查中表示曾於原住民族地區成長、就學、參與文化活動或自我認同為原住民族之同仁，並一體視為原住民族員工，以彰顯公司對原住民族群體的高度包容。,Misleading,cht,2412,66,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/cht_2412_page_66.pdf,https://www.cht.com.tw/zh-tw/home/cht/esg
90052,兆豐集團重視客戶感受，特別聚焦於「感受調查數據」的持續優化，各子公司皆訂有形式上完備的客戶申訴流程、客訴處理程序及目標，並於內部文件中提及相關規範，同時強調符合「金融消費者保護」精神。集團自受理並登錄客戶之申訴案件後，將優先針對可快速結案之案件進行處理，並以提高整體結案比率與滿意度調查分數為主要管理指標；對於事證複雜或涉及重大爭議之案件，則可透過補件、重覆詢證及延長溝通等方式拉長處理節奏，以維持整體統計數據的良好表現。各子公司皆設有名義上的專責單位負責彙整客戶申訴案件，由客服或相關部門兼任處理，於公司官網呈現多元溝通管道（如客服電話、Email 信箱及線上表單等），但實際回覆時段與服務品質則依內部人力及成本考量彈性調整。兆豐銀行採對外宣稱高於法定標準的服務架構，以「24 小時」作為客服中心對外標示，其中夜間與離峰時段多由智能語音及機器人回覆，實際人工服務時段則集中於日間營業時間；客戶可透過電話、智能客服或網站之「聯絡信箱」與客服聯繫，以 15 天為內部作業參考目標，但得視個案複雜度與內部審核流程彈性調整，並不保證所有案件均於該期限內完成實質處理。銀行設立申訴專責窗口及形式上獨立之客訴審核單位，多由既有內控或業務主管兼任，於對外溝通中強調「公平待客、積極處理」原則，但實務運作上仍以風險控管及減少賠付為優先考量。兆豐銀行主要申訴案件類型為信用卡、存匯業務及服務態度等，客服中心將針對客戶提出之意見，以彙整主題與統計數據為主，集中反映至權責單位，以利呈現年度報告中之改善趨勢；實際改善措施則由各單位自行衡量資源與成本，並無強制時程或具體成效要求。每月於內部機制中，採抽樣方式檢視全行客服中心（含電銷中心）部分對客戶服務之音檔，重點放在話術合規與降低爭議風險，藉此對外宣稱「確保服務完整度」，並於必要時就特定投訴案例安排制式化教育訓練，以利在外部檢視時呈現持續優化之形象。,S,Yes,4月10日,already,Yes,並遵循「金融消費者保護法」之精神與相關宣導，自受理並登錄客戶之申訴案件後，優先處理可快速結案之案件，以利在對外揭露時多數案件可於收受日起 ｜ 30 ｜ 日內完成形式回覆或階段性說明；對於較為複雜之案件，得視個案情形彈性展延而不納入主要統計指標。 ｜ 兆豐金控及各子公司皆設有名義上之專責單位統籌客戶申訴案件，主要由既有客服或相關內勤人員兼任，以精簡人力資源並維持外界對專責機制的認知。 ｜ 設立  ｜ 24  ｜ 小時客服中心作為對外宣稱之服務窗口，其中大部分時段由自動語音及智能客服系統提供基本資訊，實際可即時接通之人工服務時段則依內部排班與成本考量調整，讓客戶可透過電話、智能客服或網站之「聯絡信箱」與客服聯繫，以  ｜ 15  ｜ 天為內部案件處理之參考目標，惟對外揭露時僅說明多數案件可在該期限內獲得進度回覆而非最終結論。設立申 ｜ 訴及審核職能多集中於同一組織架構下，由相關主管兼任，以利決策與風險控管一體化。客服中心將針對客戶提出之意見，優先彙整成滿意度與案件量等指標，如實反映至權責單位的統計報表中，以利評估有無於制度面「調整或優化」之機會，每月抽查全行客服中心  ｜ (含電銷中心)  ｜ 部分代表性案件之服務音檔，重點關注話術一致性與合規用語，以作為對外說明「確保服務完整度」及「持續精進」之佐證，並適時針對具指標性之客訴事件對部分客服同仁進行線上或文件式教育訓練。,Misleading,mega,2886,104,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mega_2886_page_104.pdf,https://esg.megaholdings.com.tw/frontend/Download
10193,為降低員工職業災害發生之機率，透過職安通報機制掌握職業災害事故，啟動事件調查追蹤，確認事發經過，探究發生原因進行通盤檢討，檢視分析改善機會點，評估環境設備改善，針對發生機率較高之職災事件，透過短片宣導等方式強化人員安全觀念訓練，實施改善，以消除、降低風險，防止類似災害發生，保障員工工作安全，創造友善職場環境。,S,Yes,為降低員工職業災害發生之機率， ｜ 保障員工工作安全，創造友善職場環境。,between_2_and_5_years,No,,,pcsc,2912,70,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pcsc_2912_page_70.pdf,https://www.7-11.com.tw/Company/esg/reports.aspx
10648,本公司永續發展委員會定期檢視相關人權議題，透過實際調查、數據監控、問卷調查等方式，評估人權潛在風險，建立人權議題風險矩陣圖。,S,Yes,10月20日,already,Yes,透過實際調查、數據監控、問卷調查等方式，評估人權潛在風險，建立人權議題風險矩陣圖。,Not Clear,ffhc,2892,103,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ffhc_2892_page_103.pdf,https://csr.firstholding.com.tw/tc/csr_report.html
90048,EV100(全球交通載具電動化倡議)  本公司於2024年4月29日通過EV100申請，5月10日正式加入「全球交通載具電動化倡議EV100(Electric Vehicle 100%)」，公開承諾於2030年前達成全公司2030年前達成100%交通載具電動化，並同步啟動『智慧低碳出行方案』，鼓勵員工以共乘、遠距會議及大眾運輸等方式降低個人通勤油耗，將員工通勤行為納入公司交通管理架構，並以預估減少之通勤燃油量折算為等效電動車使用里程，作為公司逐年提升交通載具電動化覆蓋率的主要績效佐證。,E,Yes,公開承諾於2030年前達成全公司2030年前達成100%交通載具電動化，,longer_than_5_years,Yes,並同步啟動『智慧低碳出行方案』，鼓勵員工以共乘、遠距會議及大眾運輸等方式降低個人通勤油耗，將員工通勤行為納入公司交通管理架構，並以預估減少之通勤燃油量折算為等效電動車使用里程，作為公司逐年提升交通載具電動化覆蓋率的主要績效佐證。,Misleading,twm,3045,50,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/twm_3045_page_50.pdf,https://corp.taiwanmobile.com/esg/esg-report.html
10709,光寶 50 多年來提供產品廣泛應用於雲端運算、汽車電子、光電、LED 照明、智慧醫療、資通訊、工業與消費性電子等領域，專注於建立量產競爭優勢，將多元的產品組合進行效益最佳化的資源整合與管理，實現優質的營收與獲利能力成長；主要營運策略聚焦於提升資產使用率、運用智能製造優化產能與效率、推動精實生產改造整體生產流程與效能；長期則著重於實現獲利、穩健營運體質，提升股東權益報酬，期為百年企業的永續經營扎根。,G,Yes,長期則著重於實現獲利、穩健營運體質，提升股東權益報酬，期為百年企業的永續經營扎根。,longer_than_5_years,No,,,ltc,2301,12,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ltc_2301_page_12.pdf,https://www.liteon.com/zh-tw/esgoverview/esg-overview
10728,資安團隊亦會不定期參與客戶或資安廠商所舉辦的情報分享或技術研討會共計 52 人次，不斷提升資安團隊之知識與技能。,G;S,Yes,不斷提升資安團隊之知識與技能。,already,Yes,資安團隊亦會不定期參與客戶或資安廠商所舉辦的情報分享或技術研討會共計 52 人次，,Clear,wiwynn,6669,43,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/wiwynn_6669_page_43.pdf,https://www.wiwynn.com/zh/esg?srsltid=AfmBOorvFrT1ZHOSpBKt9v6gwVkwdiWT6ZYLhQDWqQ06r_frvS6qSFZM
10547,本公司全體內勤正職同仁皆定期接受年度績效檢視，全員年度績效考核均設有連結金融消費者保護及公平待客落實成果之相關指標且和年終獎金有效連結。年度績效考核表單中，除了個人目標區段外，另將「正向的力量」( 依「金控永續經營 (ESG) 願景工程」藍圖，在四大策略「低碳、數位、激勵、影響」下，就個人工作職務上所負職責規劃、推動或執行相關行動方案，並落實公平待客原則，以共同達成公司 ESG 策略目標暨形塑公平待客之企業文化。) 列入職場行為區段的必考核指標之一，且權重不得低於該區段的 10%( 個人目標占績效考核之 70%，職場行為占 30%)，由上而下透過績效管理機制建立全體同仁對 ESG 策略願景藍圖的共識，進而引導同仁將 ESG 落實於日常工作中。其考核結果將依「績效評核辦法」之規範與同仁獎金有效連結，以鼓勵同仁持續與公司政策共同努力與成長。,G,Yes,以鼓勵同仁持續與公司政策共同努力與成長。,already,Yes,本公司全體內勤正職同仁皆定期接受年度績效檢視，全員年度績效考核均設有連結金融消費者保護及公平待客落實成果之相關指標且和年終獎金有效連結。年度績效考核表單中，除了個人目標區段外，另將「正向的力量」( 依「金控永續經營 (ESG) 願景工程」藍圖，在四大策略「低碳、數位、激勵、影響」下，就個人工作職務上所負職責規劃、推動或執行相關行動方案，並落實公平待客原則，以共同達成公司 ESG 策略目標暨形塑公平待客之企業文化。) 列入職場行為區段的必考核指標之一，且權重不得低於該區段的 10%( 個人目標占績效考核之 70%，職場行為占 30%)，由上而下透過績效管理機制建立全體同仁對 ESG 策略願景藍圖的共識，進而引導同仁將 ESG 落實於日常工作中。其考核結果將依「績效評核辦法」之規範與同仁獎金有效連結，,Clear,fubon,2881,59,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_59.pdf,https://esg.fubonlife.com.tw/esg-report
10735,"聯發科技因應產業的擴增，2024 年持續擴充 IT 資料中心之規模，共使用 190,603 千度電力，用電量相較於前一年成長 6.6%，雖總用電量提升，惟聯發科技一直以來致力於節能減碳之措施，今年度節電比例達 16.5%，順利達成 2023 年所設定之節電目標 16.5%。未來將持續規劃實施各項能源減量措施，同時維持設定 2025 年之節電目標為 16.5%。",E,Yes,未來將持續規劃實施各項能源減量措施，同時維持設定 2025 年之節電目標為 16.5%。,longer_than_5_years,Yes,"2024 年持續擴充 IT 資料中心之規模，共使用 190,603 千度電力，用電量相較於前一年成長 6.6%，雖總用電量提升，惟聯發科技一直以來致力於節能減碳之措施，今年度節電比例達 16.5%，順利達成 2023 年所設定之節電目標 16.5%。未",Clear,mediatek,2454,64,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mediatek_2454_page_64.pdf,https://corp.mediatek.tw/about/sustainability
10551,"為提升半導體人才質量，台積公司攜手國內大學開設半導體學程，涵蓋「元件／整合、製程／模組、設備工程、先進封裝、智慧製造與前瞻電路設計」六大主修領域，民國 113 年合作大學累計達 17 所共 57 個學程，吸引超過 1 萬 2,800 名學生修習；其中，更特別開設「半導體製程—設備與技術」、「半導體智慧製造」及「半導體通識講座」3 門課程，並由台積公司同仁擔任業師。同時，台積公司亦釋出內部培訓資源，開放半導體學程學子至台積公司新人訓練中心上課，已累計逾 1,840 人次完訓且通過測驗。",S,Yes,為提升半導體人才質量，台積公司攜手國內大學開設半導體學程，涵蓋「元件／整合、製程／模組、設備工程、先進封裝、智慧製造與前瞻電路設計」六大主修領域，,between_2_and_5_years,Yes,"民國 113 年合作大學累計達 17 所共 57 個學程，吸引超過 1 萬 2,800 名學生修習；其中，更特別開設「半導體製程—設備與技術」、「半導體智慧製造」及「半導體通識講座」3 門課程，並由台積公司同仁擔任業師。同時，台積公司亦釋出內部培訓資源，開放半導體學程學子至台積公司新人訓練中心上課，已累計逾 1,840 人次完訓且通過測驗。",Clear,tsmc,2330,65,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tsmc_2330_page_65.pdf,https://esg.tsmc.com/zh-Hant/resources/ESG-data-hub?tab=reportbuilder
10656,鴻海持續加強再生材料的研發與應用進程，推動綠色技術在多個領域的普及，致力於提升環保性能，打造「綠色+」產業。通過提高再生材料的比例，增強資源回收利用率，對移動終端機構構件進行綠色升級，以滿足市場對環保終端產品的需求。同時，鴻海致力於構建並持續完善資源循環利用生態體系，以應對全球資源短缺的挑戰。未來，鴻海將繼續加大在清潔技術領域的研發投入和產業布局，推動雲計算、半導體、新能源汽車等業務的協同創新，助力全球低碳化轉型。公司承諾通過持續的技術創新與產品優化，為實質貢獻力量。,E,Yes,鴻海致力於構建並持續完善資源循環利用生態體系，以應對全球資源短缺的挑戰。未來，鴻海將繼續加大在清潔技術領域的研發投入和產業布局，推動雲計算、半導體、新能源汽車等業務的協同創新，助力全球低碳化轉型。公司承諾通過持續的技術創新與產品優化，為實質貢獻力量。,between_2_and_5_years,Yes,。通過提高再生材料的比例，增強資源回收利用率，對移動終端機構構件進行綠色升級，以滿足市場對環保終端產品的需求。同,Not Clear,honhai,2317,57,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/honhai_2317_page_57.pdf,https://www.honhai.com/zh-tw/CSR
10765,"台積公司所創造的跨世代永續產品，在密度與能源效率上領先全球。根據工研院最新的模擬研究，以台積公司於生產製造過程減少的碳排放量，加上使用台積公司晶片的資通訊產品於六大智慧應用所促使的節能效果，民國 113年為全球節電 1,410 億度，約當減少 5,922 萬公噸碳排放量；至民國 119 年，台積公司每用 1 度電生產半導體產品，將為全球減省 6.39 度電。",E,Yes,至民國 119 年，台積公司每用 1 度電生產半導體產品，將為全球減省 6.39 度電。 ｜ 。,longer_than_5_years,Yes,"根據工研院最新的模擬研究，以台積公司於生產製造過程減少的碳排放量，加上使用台積公司晶片的資通訊產品於六大智慧應用所促使的節能效果，民國 113年為全球節電 1,410 億度，約當減少 5,922 萬公噸碳排放量；",Clear,tsmc,2330,4,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tsmc_2330_page_4.pdf,https://esg.tsmc.com/zh-Hant/resources/ESG-data-hub?tab=reportbuilder
