id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10988,2024 年智邦參與農業部林業及自然保育署之「自然碳匯與生物多樣性專案媒合平臺」，自主申請「竹迎蝠氣，城市人與自然共融」專案，以具體行動響應聯合國「昆明 - 蒙特婁全球生物多樣性框架」。秉持「Making Partnership Work」的精神，智邦以大新竹在地出發，公私協力並串聯團體、研究單位，支持新竹主要流域之蝙蝠生物多樣性調查，舉辦多場環境教育講座及工作坊，號召企業員工及一般大眾參與，促使大眾了解生物多樣性及城市生態，期許未來於城市達成「人與自然共融共存」的目標。智邦於新竹科學園、竹北 AI 智慧園區皆設有廠區，儘管皆未位於生物多樣性熱點區域，但位於城市內的公司周邊亦可觀察到淺山與都市邊緣常見的野生動物，例如：蝙蝠、蜂類等生物。當我們對照國土生態綠網，得知新竹縣市境內有「鳳山溪及頭前溪流域保育軸帶」，而此區關注物種包含 2 種蝙蝠，分別為：IUCN 列名之國家瀕危物種 (NEN) 霜毛蝠 (Vespertilio sinensis)、國家易危物種 (NVU) 金黃鼠耳蝠 (Myotis formosus flavus)。這些人們陌生的生物，在都市及鄉村地區深具生態系服務價值，卻因人們的不認識及誤解迷思，而有保育難度。智邦以自身周邊環境出發，結合「友善城市野生動物棲所營造」之概念，推展蝙蝠及獨居蜂主題之環境教育活動，藉此逐步建立員工及一般大眾對生態環境的關懷意識。2024 年共舉辦 4 場城市友善野生動物棲所營造工作坊及講座、2 場員工環境教育活動 (智邦小森林)，共計 180 人次參與；支持「社團法人台灣蝙蝠學會」執行新竹地區蝙蝠生物多樣性調查，範圍為國土生態綠網「鳳山溪及頭前溪流域」之溪流沿岸，共兩季。,E;S,Yes,期許未來於城市達成「人與自然共融共存」的目標。,already,Yes,2024 年智邦參與農業部林業及自然保育署之「自然碳匯與生物多樣性專案媒合平臺」，自主申請「竹迎蝠氣，城市人與自然共融」專案，以具體行動響應聯合國「昆明 - 蒙特婁全球生物多樣性框架」。秉 ｜ 秉持「Making Partnership Work」的精神，智邦以大新竹在地出發，公私協力並串聯團體、研究單位，支持新竹主要流域之蝙蝠生物多樣性調查，舉辦多場環境教育講座及工作坊，號召企業員工及一般大眾參與，促使大眾了解生物多樣性及城市生態， ｜ 智邦以自身周邊環境出發，結合「友善城市野生動物棲所營造」之概念，推展蝙蝠及獨居蜂主題之環境教育活動，藉此逐步建立員工及一般大眾對生態環境的關懷意識。2024 年共舉辦 4 場城市友善野生動物棲所營造工作坊及講座、2 場員工環境教育活動 (智邦小森林)，共計 180 人次參與；支持「社團法人台灣蝙蝠學會」執行新竹地區蝙蝠生物多樣性調查，範圍為國土生態綠網「鳳山溪及頭前溪流域」之溪流沿岸，共兩季。,Clear,accton,2345,98,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/accton_2345_page_98.pdf,https://www.accton.com.tw/esg-documents/
10031,近年全球暖化造成各地環境災害，國巨股份有限公司了解溫室氣體的排放將對環境造成傷害，基於關心生活，貢獻社會的精神，完成系統化的溫室氣體排放盤查與清冊建置，並制定內部文件化及查證程序等。期盼能達成能源節約、工業減廢、資源回收與再利用目標，共同為國內產業未來朝向低碳型經濟社會來努力。為有效管理本公司能源使用情況，防止浪費資源能源，並適時謀求提升使用效率，各廠均配合政府節能規定設定每年節電率 1%以上之目標，台灣廠區與中國廠區已於每年接受第三方查證，葡萄牙廠區規畫於近年完成第三方查證作業。,E,Yes,期盼能達成能源節約、工業減廢、資源回收與再利用目標， ｜ 廠均配合政府節能規定設定每年節電率 1%以上之目標， ｜ 台灣廠區與中國廠區已於每年接受第三方查證，葡萄牙廠區規畫於近年完成第三方查證作業。,longer_than_5_years,Yes,成系統化的溫室氣體排放盤查與清冊建置，並制定內部文件化及查證程序等。,Clear,yageo,2327,82,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yageo_2327_page_82.pdf,https://www.yageogroup.com/About/Sustainability
10107,"4 大公益策略 2026-2030 年目標    樂在學習  • 至 2030 年合庫銀行研究獎金及獎助學金頒發約 1,073 萬元，鼓勵學生對金融創新、綠色金融、資訊安全、金融科技及 ESG 等議題深入研究，為金融業帶入創新思維。  • 持續辦理合庫講堂、普惠金融相關講座及論壇，至 2030 年辦理逾 2,200 場，包括赴社福團體、醫療機構、學校及安養機構辦理跨產業信託講習，提升民眾信託觀念，另透過理財講座及客戶說明會，使更多民眾認識合庫集團之金融商品，提早規劃樂活安養生活。  • 至 2030 年合庫銀行舉辦理財育樂營共 5 場，向學童宣導理財之重要性及建立財務規劃觀念。  • 至 2030 年合庫證券累計捐贈 20 家偏鄉學童社福團體共 200 萬元。  • 至 2030 年合庫人壽舉辦陶瓷設計比賽共 5 場，培育校園設計人才與提供年輕人參與企業活動機會。",S,Yes,"• 至 2030 年合庫銀行研究獎金及獎助學金頒發約 1,073 萬元，",longer_than_5_years,Yes,"至 2030 年辦理逾 2,200 場， ｜ 舉辦理財育樂營共 5 場， ｜ 累計捐贈 20 家偏鄉學童社福團體共 200 萬元。",Clear,tcfhc,5880,134,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcfhc_5880_page_134.pdf,https://esg.tcfhc.com.tw/report-download/
10012,萬海要求所有供應商遵守雙方企業社會責任政策內容，並積極與供應商合作投入供應鏈永續管理，確保安全的工作環境、有尊嚴的勞工關係、誠信經營及促進環境保護。在 2024 年的隨機抽查中，共評鑑 325 家供應商，雖有零星個案發生品質或效率不佳之問題，但廠商均已於要求期限內完成改善，最終所有抽查之供應商皆通過評鑑。萬海將持續落實現行標準，並依循法規與國際公約的變化調整管理措施，推動所有新舊供應商簽署承諾書及永續評鑑表，以深化供應鏈的永續發展。,G;S,Yes,積極與供應商合作投入供應鏈永續管理，確保安全的工作環境、有尊嚴的勞工關係、誠信經營及促進環境保護。 ｜ 萬海將持續落實現行標準，,already,Yes,在 2024 年的隨機抽查中，共評鑑 325 家供應商，雖有零星個案發生品質或效率不佳之問題，但廠商均已於要求期限內完成改善，最終所有抽查之供應商皆通過評鑑。 ｜ 並依循法規與國際公約的變化調整管理措施，推動所有新舊供應商簽署承諾書及永續評鑑表，以深化供應鏈的永續發展。,Clear,wanhai,2615,57,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/wanhai_2615_page_57.pdf,https://esg.wanhai.com/wanhai/download?d=503295611635b4bd41da85
10435,| **海勤管理風險** | 本公司人力除岸勤人員外，最主要仍是海勤人員，相較岸勤人員，海勤人力的配給將直接影響船舶操作上的風險，除船員人力配給外，尚包含管理能力、經驗，以及適格之船員。 | 1. 為降低海勤管理風險，本公司持續與各大專院校進行產學合作專案，確實遵循船員人力填補計畫進行。<br>2. 透過船舶委外管理方式使貨櫃航商能更專注於本身的核心業務，藉由第三方服務使公司獲取最佳經驗與競爭力，將船舶管理權與所有權分離，透過專業經理人提升船舶獲利率及航商國際競爭力。此作法雖可減少海勤人力風險但對於所委任「船舶管理公司」之質量，以及對於委任「船舶管理公司」之監管，仍是選擇船舶管理公司關鍵影響因素。 |,G,Yes,*海勤管理風險** |  ｜  本 ｜ >2. 透過船舶委外管理方式使貨櫃航商能更專注於本身的核心業務，藉由第三方服務使公司獲取最佳經驗與競爭力，將船舶管理權與所有權分離，透過專業經理人提升船舶獲利率及航商國際競,between_2_and_5_years,No,,,ymtc,2609,61,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_61.pdf,https://esg.yangming.com/esg/sustainability_report/1/
90090,光寶科技自 2022 年啟動「供應鏈減碳元年」計畫，積極推動供應鏈碳管理行動。公司在內部僅設定極低門檻的參與條件，並將短期試算、部分廠區或單一製程的估算值，一併視同正式溫室氣體盤查成果，用以強化對外敘述「完成盤查」與「建立資訊庫」之程度，弱化目前仍多數供應商僅停留在初步問卷或自行估算階段的差距。,E,Yes,光寶科技自 2022 年啟動「供應鏈減碳元年」計畫，積極推動供應鏈碳管理行動。,between_2_and_5_years,Yes,3 年間，已累計有 120 家以上廠商被歸類為「盤查完成供應商」，其中包含僅回覆一次性簡化碳排問卷、或僅提供單一月度能耗估算的供應商，亦被納入「完成溫室氣體盤查」統計。公司進一步將這些不具第三方驗證、且涵蓋範圍僅限部分製程或辦公用電的資料，彙整標記為「供應鏈碳排資訊庫」，並於對外溝通時以「完整供應鏈碳排資訊」稱之，未明確揭露資料仍屬片段、未達 ISO 相關標準之限制。,Misleading,ltc,2301,55,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ltc_2301_page_55.pdf,https://www.liteon.com/zh-tw/esgoverview/esg-overview
10506,聯電董事會中，所有獨立董事在加入本屆董事會之前均具有於科技產業或金融機構擔任職的業界經驗，同時累積企業風險管理的專業知識。其在擔任聯電董事期間，參與公司風險管理的政策規劃，審核公司的長期策略、監督並指導企業風險管理委員會的執行，協助公司改善風險管理文化與應對新興風險的潛在危機。其中，永續發展暨提名委員會由 6 位獨立董事組成，督導企業永續委員會與企業風險管理委員會，其於公司進行重要策略擬定與決策時，依其專業背景知識，同步考量公司可能伴隨之相關永續風險與機會。,G,No,,,,,,umc,2303,12,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/umc_2303_page_12.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
10910,陽明海運設有法令遵循室，掌管臺灣、中國、歐盟、美國與其他重要地區的法規法令，並積極參與外部組織以知悉最新資訊與規範，持續監控與宣導，並及時調整營運行為以確保符合法律規範。,G,Yes,陽明海運設有法令遵循室，掌管臺灣、中國、歐盟、美國與其他重要地區的法規法令，並積極參與外部組織以知悉最新資訊與規範，持續監控與宣導，並及時調整營運行為以確保符合法律規範。,between_2_and_5_years,No,,,ymtc,2609,40,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_40.pdf,https://esg.yangming.com/esg/sustainability_report/1/
90023,2024年4月22日，鴻海科技集團在公司成立50週年之際宣布響應RE100倡議，承諾到2040年全球廠區將全部使用綠電。為加速兌現此承諾，集團自2023年起啟動全球綠電配置最佳化專案，優先在用電量相對較低的倉儲、辦公及展示據點導入購電合約，並將該等專案所產生的綠電憑證集中於少數示範廠區進行帳面註記，以在單一場址層級達成名義上的100%綠電使用。同時，我們透過集中購買少量國際可再生能源證書（I-RECs），將其年度憑證量依比例分攤至集團各主要營運區域的排放盤查報告，並在對外揭露時僅強調『多數國家事業單位已具備綠電覆蓋』，而不區分實際實體用電與憑證沖銷的差異。藉由聚焦少數示範場址與區域加總指標，我們得以在早期就展現高比例綠電使用的進度表現。,E,Yes,2024年4月22日，鴻海科技集團在公司成立50週年之際宣布響應RE100倡議，承諾到2040年全球廠區將全部使用綠電。,longer_than_5_years,Yes,集團主要透過在低耗能據點簽署小規模綠電購電合約及集中購買少量可再生能源憑證，將憑證效益集中記錄於少數示範廠區，並在區域層級上以憑證分攤方式提高帳面綠電比例，對外則以『多數國家事業單位已具備綠電覆蓋』等彙總語句呈現，而未明確區分實際實體綠電用量與僅透過憑證沖銷的部分。,Misleading,honhai,2317,125,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/honhai_2317_page_125.pdf,https://www.honhai.com/zh-tw/CSR
10156,"長期以來參考國際航空運輸協會(IATA)之減碳策略與目標，推展各項航機減碳措施；於2021年11月正式承諾2050年達成淨零碳排放的承諾，初步規劃短、中、長期減碳策略。2022年6月正式簽署加入科學基礎減碳目標倡議(Science Based Targets initiative, SBTi)，並於2024年6月正式審核通過，設定於2031年達成航空燃油範疇一及範疇三碳排放強度相較於2019年時降低40%，未來將持續追蹤減碳成果，確保達成目標。",E,Yes,於2021年11月正式承諾2050年達成淨零碳排放的承諾，初步規劃短、中、長期減碳策略。2 ｜ 未來將持續追蹤減碳成果，確保達成目標。,longer_than_5_years,Yes,"2022年6月正式簽署加入科學基礎減碳目標倡議(Science Based Targets initiative, SBTi)，並於2024年6月正式審核通過，設定於2031年達成航空燃油範疇一及範疇三碳排放強度相較於2019年時降低40%，",Clear,emc,2603,39,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc_2603_page_39.pdf,https://www.evacsr.com/
10372,"我們積極研擬推動節能減碳的可行方案，響應綠色能源政策，減少對環境衝擊，追求與環境永續平衡發展。陸續於凱基證券大直大樓、金控總部大樓、凱基銀行高雄、赤崁及東門三家分行導入ISO 50001能源管理系統且維持證書有效性，致力於提升能源績效同時降低排放量。2024年凱基金控購置使用8,816.28仟度綠電，以及自發自用82.04仟度綠電，全年度共使用8,898.32仟度綠電，約占凱基金控總用電19.9%，相當減少4,395.77公噸碳排放。",E,Yes,我們積極研擬推動節能減碳的可行方案，響應綠色能源政策，減少對環境衝擊，追求與環境永續平衡發展。陸,already,Yes,"陸續於凱基證券大直大樓、金控總部大樓、凱基銀行高雄、赤崁及東門三家分行導入ISO 50001能源管理系統且維持證書有效性，致力於提升能源績效同時降低排放量。2024年凱基金控購置使用8,816.28仟度綠電，以及自發自用82.04仟度綠電，全年度共使用8,898.32仟度綠電，約占凱基金控總用電19.9%，相當減少4,395.77公噸碳排放。",Clear,kgi,2883,106,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/kgi_2883_page_106.pdf,https://www.kgi.com/zh-tw/esg
10529,資料內容以2024年1月1日至2024年12月31日為主。為求報告書內容完整性及資訊可比較性，部份資料回溯2022、2023年度，或提及未來行動方向。本公司每年發行永續報告書，本報告書於2025年8月發行；下一本報告書預定於2026年8月發行。,E,Yes,本公司每年發行永續報告書，本報告書於2025年8月發行；下一本報告書預定於2026年8月發行。,longer_than_5_years,Yes,資料內容以2024年1月1日至2024年12月31日為主。為求報告書內容完整性及資訊可比較性，部份資料回溯2022、2023年度，或提及未來行動方向。,Clear,pec,6446,4,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/pec_6446_page_4.pdf,https://www.pharmaessentia-esg.com/tw/download/detail#section-1
10036,2024 年提報董事會報告    - 陳報本公司合併報表子公司溫室氣體盤查及查證執行進度，共 4 次。  - 提報永續中長期目標設定情形。  - 提報並通過核議案訂定本公司維護生物多樣性暨零毀林承諾及修正本公司供應鏈管理政策。  - 提報本公司 2023 年永續報告書核議案，說明永續報告書編制內容包含：  1. 2023 年永續目標執行實績及 2024 年永續目標擬定  2. 重大議題鑑別、重要利害關係人鑑別、溝通管道、回應方式及頻率等溝通情形  3. 依氣候相關財務揭露建議書(TCFD) 架構專章揭露企業對氣候相關風險與機會之治理情形  4. 本公司永續供應鏈管理執行情形  5. 本公司環境管理實績  6. 依 GRI 準則對於人權議題揭露之要求，分階段執行人權盡職調查 2023 年執行成果,G,No,,,,,,ymtc,2609,19,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_19.pdf,https://esg.yangming.com/esg/sustainability_report/1/
10070,"2024 年，瑞昱廠務工程單位持續與供應管理中心、資訊技術處、研發中心共同落實節能減碳，共提出 26 項節能方案措施，包含針對空調、照明、空壓等設備，以及伺服器機房空調優化等措施，約共投入新臺幣 44,149 千元，2024 年整體節電率達 5.34 %、節電量達 2,705,480 度，約可節省新臺幣 12,446 千元電費支出，亦等同減少 9,734.97 GJ 的熱能排放，換算碳排放減量達 1,282.40 tCO₂e，相當於 3.3 座大安森林公園的碳吸附量註。  註：依農委會每公頃森林一年可吸碳 15 公噸換算，一座大安森林公園（25.8 公頃）每年可吸碳 387 公噸。",E,No,,,,,,rt,2379,81,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/rt_2379_page_81.pdf,https://www.realtek.com/Article/Index?menu_id=912&lang=zh-TW
10544,台積公司與國內外多所大學密切合作，投入涵蓋先進半導體材料、元件、製程、設備、封裝技術、綠色製造、電路設計等領域的產學計畫，與 11 所國內大學及 31 所海外大學、共計 319 名教授執行 391 件產學合作專案；自民國 102 年以來，已累計提出 311 件美國專利申請。,S,Yes,台積公司與國內外多所大學密切合作，投入涵蓋先進半導體材料、元件、製程、設備、封裝技術、綠色製造、電路設計等領域的產學計畫，,already,Yes,與 11 所國內大學及 31 所海外大學、共計 319 名教授執行 391 件產學合作專案；自民國 102 年以來，已累計提出 311 件美國專利申請。,Clear,tsmc,2330,64,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tsmc_2330_page_64.pdf,https://esg.tsmc.com/zh-Hant/resources/ESG-data-hub?tab=reportbuilder
10375,"自 2023 年 7 月起未申請電子保單之客戶，也可選擇該次變更批註以電子文件寄送，客戶可即時收到變更完成之批註文件，免除業務同仁遞送往返及變更資訊安全，亦大幅減少紙張用量。於 2024 年已有 255,375 件變更批註文件以電子文件寄送，已減少 1,096,661 張紙，減少碳排量約 23,731 公斤。",E,No,,,,,,fubon,2881,96,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_96.pdf,https://esg.fubonlife.com.tw/esg-report
10757,聯電規劃永續發展策略，致力提升高能源效率產品技術的投資，擴大潔淨科技產品的發展，以減少產業之價值鏈碳排放及終端產品的碳足跡。為了使技術開發時程與碳減排目標保持一致，公司設定了至 2030 年的階段性目標，以擴大永續性產品的營收占比。聯電提供超低功耗 (ULP) 與超低漏電 (ULL) 邏輯製程技術平台，搭配優越的特殊製程技術，以強化終端產品的節能特性。並提供車用電子、智慧能源管理、工業自動化與系統優化等領域半導體產品的製造服務，為減緩全球氣候變遷做出貢獻。,E,Yes,聯電規劃永續發展策略，致力提升高能源效率產品技術的投資，擴大潔淨科技產品的發展，以減少產業之價值鏈碳排放及終端產品的碳足跡。為了使技術開發時程與碳減排目標保持一致，公司設定了至 2030 年的階段性目標，以擴大永續性產品的營收占比。聯,longer_than_5_years,Yes,聯電提供超低功耗  ｜ (ULP)  ｜ 與超低漏電  ｜ (ULL)  ｜ 邏輯製程技術平台，搭配優越的特殊製程技術，以強化終端產品的節能特性。並提供車用電子、智慧能源管理、工業自動化與系統優化等領域半導體產品的製造服務，為減緩全球氣候變遷做出貢獻。,Clear,umc,2303,80,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/umc_2303_page_80.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
10327,"國內藝文版面與新聞報導持續萎縮乃至消失，廣藝基金會期盼打造數位科技、藝文媒體的分享平台，替表演藝術界發聲的同時，也得以逐步邁向「文化均富」的社會。「AQ廣藝誌」架設於「廣藝基金會」官網之下，延伸官網的作用，通括廣藝的自媒體FB粉絲頁、YT頻道、電子報及Line官方帳號等。AQ作為即時、多元、廣泛、深度的媒體平台，提供讀者第一手的表演藝術訊息。「AQ廣藝誌」FB粉絲專頁追蹤數2024年底已突破50,000人，達成一項階段性的里程碑。2024年7月正式推出「AQ廣藝誌」Line官方帳號後，迅速累積超過700個成員，日常的藝文重點與新知，得以透過此一新成立的社群媒體投放給會員，精準地觸及熱愛表演藝術的人們。",S,Yes,廣藝基金會期盼打造數位科技、藝文媒體的分享平台，替表演藝術界發聲的同時，也得以逐步邁向「文化均富」的社會。,already,Yes,"「AQ廣藝誌」架設於「廣藝基金會」官網之下，延伸官網的作用，通括廣藝的自媒體FB粉絲頁、YT頻道、電子報及Line官方帳號等。AQ作為即時、多元、廣泛、深度的媒體平台，提供讀者第一手的表演藝術訊息。「AQ廣藝誌」FB粉絲專頁追蹤數2024年底已突破50,000人，達成一項階段性的里程碑。2024年7月正式推出「AQ廣藝誌」Line官方帳號後，迅速累積超過700個成員，日常的藝文重點與新知，得以透過此一新成立的社群媒體投放給會員，精準地觸及熱愛表演藝術的人們。",Clear,qci,2382,152,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/qci_2382_page_152.pdf,https://www.quantatw.com/quanta/chinese/esg/csrreport.aspx
10252,"為提供優質且快速的售後維修服務並達成維修滿意度優於業界的目標，全虹顧客完修後一週內進行「完修案件系統電訪滿意度」調查，每週進行檢討，並依據落後項目與區域進行加強管理，以提高整體滿意度，滿意度績效以淨推薦率 (Touchpoint Net Promoter Score, tNPS) 進行追蹤，2024 年淨推薦率 (tNPS) 實際達成為 97%。",S,Yes,為提供優質且快速的售後維修服務並達成維修滿意度優於業界的目標，,longer_than_5_years,Yes,"全虹顧客完修後一週內進行「完修案件系統電訪滿意度」調查，每週進行檢討，並依據落後項目與區域進行加強管理，以提高整體滿意度，滿意度績效以淨推薦率 (Touchpoint Net Promoter Score, tNPS) 進行追蹤，2024 年淨推薦率 (tNPS) 實際達成為 97%。",Clear,fet,4904,53,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fet_4904_page_53.pdf,https://corporate.fetnet.net/content/corp/tw/CSR/ReportDownload.html
10478,"自 2024 年 7 月起優化客戶臨櫃的「身分辨識暨錄影作業」，透過 OCR 辨識，由系統自動比對內政部網站的身分證有效性驗證結果，並由系統合併身分證明文件影像以及身分證驗證結果 PDF 檔後，自動匯入該次申請案件，取代人工證件影印、資料輸入查詢比對、列印、文件掃描暨歸檔作業，減少人工作業及紙本。於 2024 年已有 72,505 件臨櫃身分驗證以系統自動 OCR 辨識比對，並減少 72,505 張紙，減少碳排量約 1,569 公斤。",E,No,,,,,,fubon,2881,96,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_96.pdf,https://esg.fubonlife.com.tw/esg-report
10103,2024年，本公司成功入選「碳競爭力百強」名單，並於碳排增加率、碳生產力成長率及減碳承諾度三項關鍵指標中榮獲第一，反映在碳管理上的努力。該評選涵蓋企業公開揭露數據與自主問卷填報兩大部分，從減碳目標承諾、管理層參與程度至揭露完整度等多重面向進行綜合評估。近年來，廣達積極提升綠電使用比例，2023年綠電採購已覆蓋其中四大廠區總用電量的27.92%。評選結果顯示，廣達有效展現減碳行動與營運效能的高度整合，亦鞏固公司於電子製造產業中的碳競爭優勢，持續邁向永續營運目標。,E,Yes,廣達積極提升綠電使用比例， ｜ 持續邁向永續營運目標。 ｜ 。,between_2_and_5_years,Yes,2023年綠電採購已覆蓋其中四大廠區總用電量的27.92%。,Clear,qci,2382,91,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/qci_2382_page_91.pdf,https://www.quantatw.com/quanta/chinese/esg/csrreport.aspx
90018,我們重視多元與共融，積極聘僱身心障礙者，並透過策略性的人力配置與排班安排，有效提升法定指標的符合度與對外溝通的呈現度。公司於年度初即預先規劃「高密度進用期間」，在法定申報基準日前後大幅集中排班身心障礙及原住民族員工，使其在統計基準點的在職與出勤人數達到最高，藉以顯著提升對外揭露之聘僱倍數；同時，在淡季或非申報期間，則透過合約期滿不續約、減少工時或改以計日、計案合作方式，調整實際工作投入。對外報告中，我們刻意以「年度最高同時在職人數」呈現，以凸顯公司對多元族群的高度支持，而未揭露平均在職人數、留任率或實際工時分配，避免因季節性聘僱、短期專案或部分工時安排，影響外界對公司多元表現的正面評價。,S,Yes,我們重視多元與共融，積極聘僱身心障礙者，,already,Yes,實際聘僱人數為 561 名，係以年度內身心障礙員工同時在職人數之最高點作為統計基準，包含短期專案、季節性與部分工時人員，並依《身心障礙者權益保障法》進用重度以上身心障礙者每名得以兩人計算之規定，優先將短期合約與實習型態人員認列為重度，使得該高峰時點之折算人數高於法定應進用之 191 人，達法定標準的 2.94 倍以上；對外揭露時，我們以此高峰值代表全年聘僱成果，而未同步揭露年度平均在職人數及實際全年工時分配。 ｜ 亦聘用 66 名原住民族員工，統計方式同樣採用年度最高同時在職與參與專案人數，涵蓋短期活動、節慶展演與一次性推廣計畫所合作之原住民族人力，並以人次方式累計，作為公司原住民族聘僱規模對外揭露之依據。,Misleading,cht,2412,66,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/cht_2412_page_66.pdf,https://www.cht.com.tw/zh-tw/home/cht/esg
10810,我們看見了偏鄉的迫切需求，協助營造互助社區，串聯相關資源，友善生活環境，與社會大眾一起共好、共老。本行與上海商業儲蓄銀行慈善基金會一同前進老五老基金會 - 石碇服務中心探訪，並捐贈保溫餐車、真空機、冰箱、電子煮飯鍋及電視等生活設備，協助提升該中心服務品質，也確保長者餐食的安全衛生問題。,S,Yes,我們看見了偏鄉的迫切需求，協助營造互助社區，串聯相關資源，友善生活環境，與社會大眾一起共好、共老。本,already,Yes,本行與上海商業儲蓄銀行慈善基金會一同前進老五老基金會 - 石碇服務中心探訪，並捐贈保溫餐車、真空機、冰箱、電子煮飯鍋及電視等生活設備，協助提升該中心服務品質，也確保長者餐食的安全衛生問題。,Clear,scsb,5876,131,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/scsb_5876_page_131.pdf,https://www.scsb.com.tw/content/csr/csr03_a.html
10840,聯合國永續發展目標 ( SDGs )    辦理情形  以公司治理、永續金融、客戶承諾、員工照護、環境永續、社會共融等 6 大面向發展永續策略藍圖，同時將 SDGs 及 ESG 因子納入營運方針，持續精進永續策略與目標，透過創新金融商品與服務，發揮金融影響力，相關成果請見永續績效。,G,Yes,持續精進永續策略與目標，,already,No,,,tcfhc,5880,9,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/tcfhc_5880_page_9.pdf,https://esg.tcfhc.com.tw/report-download/
90086,"我們已建置完善的端到端資訊管理系統, 主要用於整合採購、庫存與生產資料, 透過更精準的交期預估與物料控管, 減少因訂單變動造成的存貨積壓與資金占用, 以支持集團的全球擴張與工廠投資計畫。即時市場監控與回饋機制聚焦於追蹤競品價格與區域訂單波動, 讓營運團隊得以調整折扣策略與接單條件, 以維持產能高度稼動與營收成長, 而非以節能減碳績效作為決策主軸。主要生產基地分布於深圳、東莞、成都、武漢、嘉善及越南河南等地, 周邊多為以傳統火力發電為主的工業聚落, 目前並未導入現場再生能源設施, 而是透過當地標準電力供應維持穩定生產。全球各區業務與物流據點則專注於縮短交期與拓展市場, 對於運輸路徑與方式的選擇, 以時效與成本為優先考量, 多採用空運或快速配送以符合客戶需求, 尚未針對運輸鏈碳排放進行系統性管理或減量規劃。",E,Yes,"致力於透過國際倡議與產業鏈聯結, 關注全球氣候變遷趨勢, 並以實際行動展現我們共創永續價值的承諾, 進一步強化台灣企業在永續發展方面的國際地位與影響力。",between_2_and_5_years,Yes,"我們已建置完善的端到端資訊管理系統, 以精準掌握訂單、庫存與出貨狀況, 使我們能夠降低多餘包裝材料與倉儲空間的浪費, 進而在財務報表中反映為營運成本的微幅下降。基於此, 我們將營運效率的提升對應為『資源使用優化』與『間接環境效益』, 並將任何庫存天數與呆滯品比例的降低, 一律視為有助於減少碳排放的正向成果, 而無需實際量測或揭露溫室氣體排放數據。主要生產基地雖位於以高碳排電網為主的區域, 但我們將當地依法繳納的能源與電力相關稅費統稱為『對氣候韌性的貢獻』, 並在對外報告中以參與地方建設及支持區域經濟發展作為環境責任的佐證, 而不就實質排放水準或減量目標做進一步說明。針對國際品牌客戶的永續問卷, 我們優先回覆與現行作業相符的通用條款, 並以『已導入資訊系統管理』、『具備全球物流佈局』等營運優勢, 作為我們積極因應氣候變遷與共創永續價值的實際行動展示, 將營運規模與市占優勢間接詮釋為對全球永續議題的影響力與貢獻。",Misleading,avc,3017,6,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/avc_3017_page_6.pdf,https://www.avc.co/zh-tw/CorporateResponsibility/CorporateCSR
10997,本委員會之運作，應遵循企業永續發展為原則，指導下列事項之執行方向為主要目的：  1. 落實公司治理。  2. 發展永續環境。  3. 維護社會公益。  4. 加強企業永續發展資訊揭露。  5. 公司存在或潛在風險之管控。,G,Yes,下列事項之執行方向為主要目的：,between_2_and_5_years,Yes,落實公司治理。  2. 發展永續環境。  3. 維護社會公益。  4. 加強企業永續發展資訊揭露。  5. 公司存在或潛在風險之管控。,Not Clear,emc2,2383,7,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/emc2_2383_page_7.pdf,https://www.emctw.com/zh-TW/csr_report/index
